tomasz.kantecki,detection,not,using,data,variable,was,for,length,fix,correct,i347at4,igb:,cable,phy,the,unit
sebastian_kapfer,points,additional,many,standard,touchpad,based,efforts,fine,his,of,thanks,pad,-,to,3-6,support,erik,interleaved,is,david,input:
g0del,fixed,issue,usb:,style,gadget:,u_serialc:,coding,a,brace
lordzen87,declarations,code,a,warning,issues,gs_fpgaboot:,blank,line,missing,staging:,style,after,fixed
steffen.mueller,add,tested-by:,usb:,müller,88es,steffen,usb_quirk_reset_resume,m-audio,for
rickyb,root,they,updates,so,is,not,patch,at,but,and,for,available,io,device,because,that,this,created,when,in,updated
mohanreddykv,rfc,4960,trasport,balance,ipvs:,based,make,tried,chunks,to,loadbalancing,support,is,looks,have,taken,in,sctp,used,possible,lengthy
aotos,even,issue,reads,data,prevent,alternate,anything,would,alsa:,more,that,confirm,individual,playback,corruption,will,also,value,an,sequential,loss
klx,3,cleans,patch,not,fix,for,busy,autofs4,this,inodes,autofs:,version,killing,the,umount,after,automount,daemon,analogue,putted,of
amardeep.rai-ext,now,clk,they,so,we,using,dt,dev-id,but,for,available,struct,and,usb:,device,these,have,devices,used,probed,spear-ehci/ohci:
dhillonv10,now,accordance,patch,2,lines,total:,remain,over,and,contained,80,most,that,arlan:,issues,checkpatchpl,arlanh:,in,it,chars,checked
platschek,lustre:,left,types,>,following,for,length,drivers/staging/lustre/lustre/obdclass/llog_ioctlc:388:39:,this,operation,incompatible,sparse,check,int,has,staging:,the,right,fixes,of,ioc_inlbuf2
dominic.curran,come,re-reading,introduced,we,prevent,fix,was,once,more,that,statement,believe,value,divide,changing,of,accessing,use,as,to,is
subdino2004,detection,functional,recently,[alsa],there,is,1420mhz,patch,model,bought,my,ppc,a,fix,headphone,and,correct,was,that,here,soundcard
ito,detection,datasheet:,nec,upd29f064115,is,not,ca6f12c67ed19718cf37d0f531af9438de85b70c,linux,fix,a,for,chips,device,this,same,mtd:,detect,16,bit,http://wwwcnnecelcom/memory/cn/download/m16062ej2v0ds00pdf,in
vinodg,support,[alsa],iwai,modules:,patch,is,hda,code,for,by,this,hda-intel,work,driver,make,the,takashi,intel,controller,nvidia,azalia
takashi.iwai,snd_ctl_elem_add,snd_ctl_add,fix,null,already,alsa:,free,in,bugs,error,reference,of,-,freed,[patch],paths,double
mume,penalty,striped,reads,2,dm_merge_bvec,hurts,once,configuration,slower,bios,that,device,helps,more,worst,target,unnecessary,will,luns,assemble,causes
b.avery,exec,took,issue,find,any,command,patch,was,a,had,dropped,passed,below,that,out,warning,init=,it,improper,init/mainc,/mylinuxrc
[hannes,every,a,but,and,architecture,ia64:,it,ia64,value,also,returns,tested-for,bit,make,bitfield,the,bitops,__test_and_clear_bit,with,consistent,of
narmstrong,identify,ramdisk,padded,is,identify_ramdisk_image,identification,init/do_mounts_rdc:,fix,a,current,for,when,bytes,it,board,an,given,512,function,the,image
dennis1.chen,issue,instance,leak,patch,is,not,memory,space,fix,a,by,cdev_alloc,free,character,this,device,cdev_del,that,applied,in,will
wangwb,callback,device,registers,[media],will,change-id:,fail,__soc_camera_,iee7a6d4fc7c7c1addb5d342621eb8dcd00fa2745,of,__soc_camera_power_off,to,soc_camera_close,call,remove,and,by,suggest,in,i2c,has
zhengyuh,want,8context-switches,we,additional,perf-stat,will,an,entry,statistics,example,right,0cpu-migrations10000%,of,stat:,previously,219page-faults000%,to,output,information:,-r3,in
szalat,usb,works,rt73usbc,modification,wifi,rt2x00:,and,rt73usb,version,thrustmaster,driver,little,with,of,funaccess,tested,230
gkazakov,writev,introduced,alua,pr,fix,was,pointless,v311-rc1,that,value,success,regression,__core_scsi3_write_aptpl_to_file,-eio,write-out,of,-0700,thu,core_scsi3_update_and_write_aptpl,+,al
dmccr,virtual,needs,am,cleanup,actual,struct,while,pxx_page,also,entry,macros,shared,changing,of,submitting,dickins,as,to,pmd_page,associated,there
hyau,support,2430sdp,omapfb:,david,using,lindgren,brownell,a,for,fixed-by:,hilman,device,sergio,under,driver,the,frame,francisco,alecrim,existing,omapfb
ppanchamukhi,e1000e:,nics,following,wan0_1:,0000:00:0f0:,while,lan4_0:,lan0_1:,50,0000:40:0d0:,duplex,0000:40:0f0:,none,msi,wan2_0:,lan5_0:,as,rx/tx,to,systems,15:09:34
nicolle.birsan,declarations,checkpatch,following,fix,speakup:,a,this,warning,checkpatchpl,blank,line,missing,staging:,the,after,fixes,warning:
peter.huangpeng,delete,{},null,struct,},while,solve,-davem,v3,an,eric,reference,dst,br_drop_fake_rtableskb,of,flag,header,set,use,to,is
mailbox.stan,new,add,pciid,drm:,rv380
grebennikov.roman,support,signature,dmi,for,samsung,samsung-laptop:,table,np-x120/x170,staging:,laptop,add,samsung-laptop,to
manty,re-add,option:,usb:,array,option_id,to,novatelwireless_product_hspa_highspeed
niallan,so,changes,handle,user,and,acked-by:,minor,description,key,fro,supporting,uid,adds,mounts,jeff,formating,[cifs],add,krb,can,to
stomic,w83627ehg/eg,support,chipsets,and,for,w83627hf_wdtc:,the,add,w83627ehf,w83627ehf/ef,[watchdog]
andi.shyti,using,a,oops,already,for,device,it,will,released,check,driver,the,chip,reference,if,tpm_dev_vendor_release,before,calls,then,tpm:
h-yamamo,public,is,we,since,fix,address,yamamori,when,it,in,[ipv6]:,need,renewing,stored,the,from:,start,temporary,regen_count,reset,generation
bersace,windfarm_pm81,machines,based,121,drives,of,support,david,and,correcting,woodhouse,:,its,17,on,windfarm_pm121,c,20,imac,powermac,isight
ed,support,2,using,raid1,a,for,this,problems,in,im,libata:,card,3d73,with,pdc40775,drives,300,add,new,sata,-
hhansen,aborting,0xf0,following,fix,that,during,operation,standard,also,quite,timing,recovery,sufficient,fail,normal,of,addr_unlock1,use,to,fails,rather
dcurran,auto,patch,allow,input:,repeat,gpio-key,feature,a,subsystems,turn,this,needed,driver,the,adds,if,gpio-keys,input,add,-,flag
newsondev,is,page_size,pages[0],length,statement,[media],will,fail,function,the,if,offset,less,size,sg_set_page&sglist[0],sglist[0],videobuf_pages_to_sg,problem,-,videobuf_pages_to_sg:,on
nextime,atk_16ic,patches,patch,astronomy,stable,cam,for,lanza,cc:,usb:,id,vendor/device,ftdi-sio:,little,franco,from:,of,add,only,ccd,to
zboszor,by,default,ata:,swncq,enabled,be,should
mliang,due,packet,bug:,mode,so,handle,following,correctly,fix,sta,on/off,dropped,incorrect,packets,length,softap,that,state,qos-null,peer,dont
miguel.ojeda.sandonis,ojeda,has,miguel,moved
hamish,[mtd],that,device,[nand],use,set,to,bus,name,33v,8-bit,in,you,filling,on,mtd->name,sets,relies,id,currently,driver
hladky.jiri,understand,martin,makes,fix,that,definitely,2^31+1,returns,bogomips,original,make,observed:,jnz,mares,of,sf,dec,set,use,fixed,as
alois.schloegl,authored,pushed,was,ced1401,maintance,of,to,imported,originally,usb,request,and,by,smith,here,ltd,http://pubistacat/~schloegl/src/ced1401/git,did,staging:,schlögl,design
shuang.he,points,instance,value,quite,bit,crc,primary,of,pipe,panel,to,debugfs,there,compute,bits,and,display,here,in,expose,computed
mjkravetz,cut,-,leak,and,by,calling,these,way,after,joel,were,bug,boot,two,arnd,are:,they,for,sparsemem,bugs,if
eduardo,2,rt:,chipset,was,0x945b,device,connect,info:,adapter,to,rev:,usb,rt2800usb:,have,n150,perfectly,after,started,uses,3390,wireless
yuta.and,localyesconfig,generates,fix,local{modyes}config,was,that,target,y,#,kconfig/streamline_configpl:,set,as,to,yes,is,different,implemented,expects,merge,has,linux-kbuild@vgerkernelorg
avik.sil,being,command,package,may,fix,by,linaro,distributions,lack,tools:,nano,instead,in,included,default,the,pager,less,some,of,those
t-petazzoni,requirements,regulator:,even,win,call,non-acceptable,regulator,take,setting,was,extend,would,over,a,level,that,account,previous,changed,in,acceptable
patrik,support,revision,ericsson,my,noticed,for,listed,usb:,wwan,that,in,drivers/usb/serial/optionc,f3507g,i,second,serial:,the,card,isnt,of,add
sperberstephan,delete,apeared,duplicate,kconfig:,deleted,twice,word,a,which
juston.h.li,lustre:,required,space,prohibited,fix,and,name,lmv_internalh:147:,that,checkpatchpl,lmv_internalh:,lmv:,function,staging:,the,after,lmv_internalh:96:,spacing,before,errors,warning:
mike.ershov,pages,tables,descriptors,patch,reading,makes,and,address,by,placed,this,kvm:,non-contiguous,linear,kvm_{readwrite}_guest_virt,be,use,two,write,segment,on
reuben-lkml,build,fix,was,farrelly,follows,previous,warning,here,gcc-40:,reuben,declaration,from:,fs/nfs/nfs4procc:2976:,nfsv4:,with,of,static,[patch],fs/nfs/nfs4_fsh:179:,error:,nfs4_file_inode_operations
christoph.nuscheler,difference,come,v4l-dvb,ttusb2c,course,would,bda,technisat,skystar,device,that,clone,[media],will,fact,dvb-usb-idsh,pid,suffix,existing,of,fixed
mchen,we,was,fh,that,claim_fh,opened,cannot,tested,as,to,nfs,is,using,and,current,by,consider,nfsv41,except,opening,uses
keithmo,hardware,which,whenever,is,never,a,fix,oops,cpqphp_event_start_thread,during,when,in,one_time_init,called,cpqphp_event_stop_thread,cpqphp:,the,if,probed,without,module
kalin,=can,fix,everywhere,was,closer,many,more,google,-r,facts:,search,afaics,as,to,discussed,is,looking,and,in,comments,define:granuality
analyzer1,corresponding,every,call,is,initialized,de_put,printed,fix,de_get,but,already,busy,this,inode,when,cause,syslog,proc_get_inode,last,something,in
rss,member,[alsa],soc-dapm,is,since,not,typos/compilation,loop,functions,seth,and,for,at91_ssc_info,struct,name,ssc_state,typo,solve,at91-i2s,list_for_each,compilation
bla,remain,fix,prio,that,of,use,appear,configured,to,is,directed,0n-1,however,lets,in,qdisc,attached,n,[pkt_sched],any,priomap;
bjh21,rather,separately,documentation,a,and,by,passed,correct,this,prefixed,when,have,unprefixed,driver,floppy:,the,floppy=,used,module,be,options
ryo-dairiki,fix,button,also,hid:,im,entry,right,example,buttons,reported,to,burn,cd,support,sure,time,there,is,mapping,and,in
x-linux,quad,fec,data,2,ping,=,/,apply,statistics,root@arm:~#,006687,transmitted,down,loss,of,use,===,pipe,tested,imx,as
kbongers,instance,cleanup,fix,would,resource,chip_addr,im,organize,try,glue,contains,previously,write,-,use,runs,to,as,general,reg,remove
semun.lee,pxa3xx_nand_flash:,[mtd],add,of,stm2gbx16,flashes,nand,[nand],definition
itoumsn,sunrpc,54,freq_table,[aoe],megaraid_sas,was,itco_wdt,lib/list_debugc:26,fix,[<ffffffff8120fd2e>],struct,[<ffffffff81065827>],device,uinput,corruption,list_add,ipt_masquerade,lpfc,blk_alloc_queue+0x11/0x13,next=ffff88080b872d58,autoremove_wake_function+0x0/0x39
fdu,timer,math,occurs,is,child,setting,one,makes,fix,big,a,rekeying,armed,this,interval,xtime,detect,however,unexpected,result,setup
mmcternan,arch:,and,struct,const,prototype,function,some,add,dma_channel,to,blackfin
stilwellt,exceptions,we,that,will,need,missing,make,future,of,use,at86rf230:,to,rf231,support,is,pad_io,handle,and,made,in,has
stephen.roettger,packet,senders,patch,is,recvfrom,functions,and,address,by,struct,this,mainline],ieee802154/dgram:,pass,in,lets,fill,msg->msg_name,dgram_recvmsg,changed,the
nv-dung,support,patch,both,and,modify,this,i2c:,driver,i2c,usable,rcar-h1,rcar-h2,of,rcar:,add,on,to
valz,laptops,just,support,minicard,which,patch,is,my,hope,a,got,for,usb:,device,this,id,sm-bus,novatel,attempt,in,i
marcin.obara,between,active,subsystem,subsystems,more,that,technology,standard,intelr,will,need,an,make,heci:,provides,of,recent,-,amt,houses,use
xiaojuny,art,ath6kl,2,code,testmode=2,remove,and,for,kvalo:,insmod,utfbin,nulltestflowbin,6003,when,these,files,will,in,testmode,line,you
plougher,falls,hfs_iinode->alloc_blocks,btree,fix,null,mdb,that,hfs,fit,fail,causes,existing,three,of,cve-2011-2203,subsumed,b-tree,as,filesystem,to,being
allan,reported,fixed,issue,status,the,asix_get_wol,routine,drivers/net/usb/asix:,wol,wrong
gilligan,even,administratively,resolved,that,-4,will,an,entry,permanent,neighbor,of,as,to,means,timer,is,by,sends,trigger,has,cache
russ,which,let,interfaces,f2fs:,guards,code,n_orphans,underflow,counter,-enospc,calling,inode,this,cause,orphan,operation,dont,will,that,accounting,the
rajman.mekaco,[akpm@linux-foundationorg:,required,2,known,responded,was,mandating,variables,that,vma_tmp,no-one,checkpatchpl,unnecessary,will,also,purpose,decided,remove-me,mm/mmapc:,warn_oncemm,of
brunnermichael,modules,support,patch,dmi,system,and,for,mfd:,come-cth6,this,pld,acked-by:,driver,ids,the,adds,come-bhl6,kevin,kontron,strasser,new
reality_es,support,af9015:,add,stv22,sveon,[media],[1b80:e401],for
vlase.paul,function,use,usb:,resource_size
pkunapuli,support,sdhost,space,a,sdhci,register,advertise,spec,v300,mmc:,by,this,address,in,has,default,the,tegra:,controller,tegra3,doesnt
snadi,mach-fs,cris:,typo,in,makefile
eightgraph,accidentally,handling,patch,>,changes,back,fix,a,by,this,caused,layer,thermal,trip,changed,in,move,temp,trigger,point,acpi:
felix.kuehling,vpos,easier,rare,flip,makes,would,fix,was,rv380,that,occur,also,ranging,lead,little,generations,asics,of,timed,to,detection
tpachamu,uapsd,marked,fix,user,variable,length,more,obvious,will,sp,decided,sks,else,moves,structure,buffered,of,frames,disabled,as,to
rsharpe,coded,we,cdbs,that,obvious,device,luns,need,low-layer,of,accepted,to,usb,support,is,allow,lines,looking,and,current,have
enh,triplet,want,arm64,for,by,tools:,android,will,others,their,the,adds,used,later,triplets,perf,add,to,own
kheiss,additional,user,confirm,strike,also,sender,of,[rfc4960],-,as,to,destination,path,and,sending,in,subsequent,516:,has,sctp_pf,pathmaxretrans
jfthibert,mangling,once,improved,device,[media],need,style,thanks,fixed,use,to,wilson,support,dvb,and,by,whitespace,in,jarod,you,adds
orjan.friberg,quest,even,2,ctrl_out,makes,that,sometimes,try,figure,of,reported,write,to,is,and,testusb,in,ez-usb,log,though,not
josevteg,string,fix,sprintf,http://bugzillakernelorg/show_bugcgi?id=12397,doing,jos-vicente,it,uploading,taken,reported-by:,an,drivers/net/irda/irda-usbc:,breaks,firmware,were,gilabert,overflow,of,buffer,11-char,into
loghyr,prototype,661373b13d0490ff410a2133d4a7a117f2dd037e,for,removed,dead,nfs4_insert_deviceid_node,in,was,remove,nfsv4:
jpoimboe,negating,fix,64-bit,that,clone,returns,bit,of,set,positive,being,is,and,path,by,properly,in,r3,after,cr0[so],returned
pieterc.depraetere,tool:,coding,fix,by,comedi_fopsc,whitespace,issues,checkpatchpl,in,staging:,the,style,spaces,found,before,solves,comedi:,warnings,tabs
alevy,left,declaration,function,include/drm/drm_fb_helperh:,remove,over
anisota,difference,want,am,that,device,immediate,will,damage,of,recent,as,to,seems,support,remove,and,by,actually,applied,have,in
matej.kupljen,off,[mips],dbau1200,simple,patch,power,to
ajurik,v4l/dvb,while,tuning,9470:,disable,pll,loop
yingchao.zhou,is,redundant,remove,kernel/stop_machinec,and,caller,in,also,an,stop_machine,called,up,unconditionally,the,failure,[patch],on
cs,leading,introduced,any,such,fix,a,w83627hf_find,for,chips,device,w83627hf,function,the,hwmon:,bug,b72656dbc491484765776a16eeb55ef2e90efea6,finding,commit,no,to,longer
fabrice,mlmec:1605,sta,that,layer,value,returns,quite,consequence,fixed,as,considered,to,is,merging,and,by,here,implemented,http://wwwintellinuxwirelessorg/bugzilla/show_bugcgi?id=1781,in,:
saul.stjohn,cores,bcma_core,was,that,device,mips,miłecki,as,to,handled,being,core,leak,is,bus,and,address,by,rafał,allocation,in
jaxbrigs,corrects,correction,patch,guards,at,unicode,a,and,this,files,compilation,include,adds,cifs_unicodeh,removal,cifs:,definition,of,errors,header,problem
andrew.vincer,so,removed,rc:,anyway,data,arguments,enable/disable,converted,fix,and,unneeded,detector,commands,this,5588dc2,redrat3,trying,redrat3_transmit_ir,in,[media],driver
kusserow,which,wireless,usb,find,is,martin,suppose,stick,a,for,similar,dynastream,please,usb:,device,this,id,kusserow,board,i,driver
asgard,digital,abbott,david,boards,unioxx-5,frank,daniil,and,for,unioxx5,i/o,cc:,schleef,driver,staging:,from:,ian,fastwel,analog,mori,add
hankins,[xfs],929558,a,stack,in,trace,the,case,of,add,sgi-pv:,xfs-linux-melb:xfs-kern:203701a,xfs_forced_shutdown,sgi-modid:
hongwu.dang,so,introduced,data,convert,may,a,ahash,and,by,was,dff3bb06,calling,this,skb,pointers,function,after,ah4:,be,should,bug
yomguy,quirks,alsa:,outputs,fast,gives,list,/etc/modprobed/fast_track_proconf,example,vid=0x763,of,those,-,set,to,24,is,bits,and,pro,parameters,here
dennis.kuegler,support,keys,patch,for,this,/,hid:,remote,the,adds,keyboard,plus,of,add,perixx,media,control,periboard-707
yongd,sdio_cccr_if[0],reads,we,data,fix,11b:,that,00b:,based,right,sdio_cccr_if[1:0],sdio:,as,sdio,is,back,bus,and,mmc:,8-bit,in
kou,is,0x49,by,map,planex,2019:5303,jp,used,zd1211rw:,add,->,domain,gw-us54gxs,regulatory
scott_kilau,patch,is,a,<wwwdigicom>,for,by,this,pci,dgap:,driver,line,dgap,staging:,the,adds,based,port,digi,international,tty,epca
lyonel,75°c,data,60°c,65°c,cpu/case,powerpc/powermac:,that,during,therm_windtunnel,possibly,value,will,hit,quite,an,80°c,turns,sun,down,of,protecting
kiraly,codec,high,was,while,gregory,of,to,sound:,originally,updates,is,mark,quality,current,by,and,asoc:,kenneth,applications,has,standards
rathgeb.markus,usb,patch,hid_blacklist,and,for,device,this,id,it,wheel,force,hid:,feedback,modifies,ids,the,hid-corec,new,add,only,hid-tmffc
msivasub,32,suspend/resume,64-bit,<,registers,restored,an,ttbr,resume,of,use,running,to,is,bits,and,these,here,fill,failure,were
sven.schmitt,there,sja1000_platform:,is,patch,changes,handle,users,fix,indicated,a,for,resource,correct,that,this,platform,instead,assumes,interrupt,sharing,in
hynek,mii_phy,variable,value,an,int,phy,resp,jeff,as,to,-eremoteio,is,system,and,address,mii_phy_probestruct,detected,properly,have,detect,inside
dbanerje,d23ff7016,introduced,reading,fetch,would,user,values,restrict,normal,of,could,old,to,getting,julian,support,is,these,however,have,in
osst,let,am,02/07/2006,required,data,anything,hellwig,would,that,scsi_request,04:12:55,hasnt,move,will,bit,conversion,sense,right,else,raw,style
[andi,p_lvlx,documents,we,acpi,was,i/o,while,that,more,about:,cpu,need,sufficient,superfluous,delay,figure,stumbled,of,those,accesses,old
alex-kernel,documentation,a,and,ondemend,for,more,cpufreq:,conservative,an,entry,the,verbose,governor,[patch],ondemand,added,to
a.righi,we,following,null,platform_device_add,that,will,[netdrvr],use,platform_device_addpldev,explicitly,set,seems,to,fails,pointer,is,handle,dynamic,by,correct,calling
anthony.fee,now,sets,encourage,pointer,expicitly,gpiolib,request,this,adhere,gpio,drivers,require,will,in,standard,driver,function,the,gpio:,all,future
alb,so,removed,patch,is,not,cleanup,at,usb:,anymore,it,clean,up,i,the,buffering,used,after,some,input,olivers,digi_acceleport
dorileo,needs,support,data,setting,a,and,for,pci_id,ene-cb714,this,because,when,implemented,it,quirk,cmd,controller,sdhci:,ios,add,its
mreed,ibm/digi,linux-next,2port,chipset,was,eia-232,that,scott,created,purpose,against,https://lkmlorg/lkml/2011/5/11/341,adapter,of,plx,to,kilau,support,is,basic,eeh
hun,fix,psdocs,before:,characters,commands,chars,total,of,respectively,lining,and,xmldocs,name,width,were,plus,ok,documentation/docbook/deviceiobookxml,html,9,pdf
adrianhuang0701,hp,acpi,info,variable,bios,that,will,modes,make,proliant,put,pstate,to,os,lenovo,sure,alternatives,is,and,properly,have
paul.szabo,architectures,even,issue,we,was,64-bit,university,solve,mathematics,dirty,also,statistics,normally,right,sign-extended,szabo,affects,of,garbage,to,positive
carlos.cruz,background,call,tv,patch,changes,dispc_default_color_m,is,charge,never,but,dss:,for,canvas,writes,register,omap2:,a,or,this,dispc_set_default_color,it
wang.haitao1,cpu:,whereas,i++,map:,we,64-bit,<,},=,that,occur,len,operation,value,will,-5,int,0x072c815c,writing,of,fixed
fabien.marteau,is,2,input:,bus,austria,easypoint,for,this,imx27,an,driver,i2c,as5011,axis,chip,add,processor,tested,on,microsystem,arm
polyanskiy,following,spent,while,that,also,machines,entry,26314,against,mod_timer,sad,of,old,tasklet_hrtimer,to,months,hrtimer,time,is,using,suspend-resume
brong,32,[akpm@linux-foundationorg:,took,dbclean,fix,that,dirty,include,bit,an,accounting,total,2616,toggle,of,/proc/sys/vm/highmem_is_dirtyable,ratios,running,contains,set,to
jimcgnu,cp936,twenty,give,a1a7,characters,characterseg,u00xy,also,make,based,â¬u20ac80,changing,fixed,hirofumi,to,handled,is,handle,and,by,correct
aditya.n,3,16-bit,recommended,requires,2,we,makes,that,fb,keeping,framebuffer,sufficient,ensures,sgx,of,satisfy,-,as,to,requirements,sure
vishalm,support,4-wire,external,is,patch,wl1283,regulator,a,and,gpio-based,by,for,ohad,blaze:,device,blaze,mmc5,hardwired,an,line,has
kbingham,dispatch,math,handed,presently,so,is,copies,skewing,rest,fix,register,address,sh:,for,state,and,skips,over,that,stack,here
mg,{getput}_user,would,user,set_get_cmap,an,fail,silently,of,set,leave,to,effect,palette,fails,colors,handle,-efault,and,another,calling,in
quincy,enhanced,stv0299,[patch],tuning,broken,dvb:,remove,code
anthony.xu,sdm,invoked,2002,was,http://developerintelcom/design/itanium/manuals/iiasdmanualhtm,download,callers,miss,old,flush,to,is,signed-off-by,handle,and,tlb,pal,spec,anthony,has,cache
aranya,fs-cache:,handling,is,ops,incremented,at,fix,immediately,operations,for,it,operation,fscache_submit_exclusive_op,an,check,list,point,checked,under,the,adds
patrick.loschmidt,time,not,since,documentation,correctly,corrected,was,functions,for,available,current,specify,stamping,net:,changed,the,implementation,later,kernel,on,does
jonah,needs,handling,patch,correctly,got,functions,a,and,for,register,amd,that,this,[serial],have,8250:,internal,soc,adds,non-standard,uart
dana.myers,delete_namespace_subtree,introduced,fix,was,that,possibly,of,previously,as,method,is,using,and,acpica:,by,in,used,condition,bug,exit,problem
facugaich,patch,checkpatch,a,solo6x10:,for,by,fix,and,most,this,files,v2:,checkpatchpl,typo,in,latest,driver,staging:,the,against,head
bphinz,codec,alsa:,add,-,hdmi,id,hda,mcp73,for
shikhark,calculation,patch,2634,request,fix,length,interface,this,applied,been,completed,ablkcipher,cryptlen,an,in,authenc,has,crypto:,against,the,after
ratan,is,memory,deallocate,a,close,for,device,that,when,it,dont,hid:,in,have,processes,opened,deallocating,the,all,before,hidraw:
heutling,loop,following,occurred,was,fix,device,returns,bit,an,reported,of,timeout,write,to,finishes,and,by,in,finished,occurrence,circumstances
rda,,between,strict,issue,2,vlan,force_igmp_version=1,source:,once,length,queries,again,well:,that,len,value,will,v3,an,processes,turns
faidon,global,there,patch,la-4123,tech,gl24110p,is,not,but,and,for,real,please,device,this,why,it,shouldnt,reason,work,driver
hanawa,introduced,following,occurred,fix,was,newly,that,during,operation,dead,of,smp,as,to,effect,csd_unlock,detection,time,core,in,hanged-up
christophe.de-dinechin,virtual,we,-type,slower,gmake,that,virtualization,unnecessary,went,improve,make,purges,down,of,to,generally,is,millions,both,tlb,and
katrina.prosise,ene_read_byte,patch,checkpatch,this,keucr:,warning,staging:,the,fixes,of,fixed,camelcase
minimumlaw,-10dbm,we,rt2x00:,tranmitt,fix,chipset,more,range,eeprom/efuse,0dbm,value,canyon,dongle,use,tested,as,to,rt3070,+16dbm,usb,is
william.jordan,copy-n-paste,what,a,noticed,hotplug:,fix,ibmphp_pcic,drivers/pci/hotplug/ibmphp_pcic:,appears,in,pci,i,error,cut/paste,be,[patch],to
hftom,we,pilot_on,tuning,emulated,choose,signals,pilot_auto,delay:,cristophe,pilot-on,~900ms,as,to,divulged,following:,and,mod,asks,have,in,cx24116:
hpark,is,not,printk,[kobj-name],name,lenb,device,this,changed,in,acpi:,power,manageable,kobj,print,use,message,to
lordcnidarian,support,ff-memless,code,additional,system,and,a,logitech,for,supports,appears,force,feedback,hid:,currently,driver,based,the,implements,non-standard,ones
perceval,call,occurs,is,not,destroyed,hdpvr_probe,by,while,device,when,created,hdpvr:,properly,in,an,workqueue,function,the,error,probing,fixes
vinay.hegde,drivers/net/davinci_emacc:1040,additional,rtcwake,davinci,carrier,during,target,__link_state_start,an,emac_rx_handler+0xf8/0x120,procedure,down,davinci_emac:,flag,shutting,as,to,handler,along,avoids,link
rguenther,issue,dvb_frontend,fe,fix,struct,again,=,spi_bias;,operate,quite,im,int,apply_frontend_param,spi_bias,/=,causes,stupid,__udivdi3,+,to,is
bmat,blackfin,arch:,support,add,the,blackstamp,board,for
x0151633,audio,codec,info,was,bus,for,i2c2,entry,am3517,:,i2c,supporting,aic23,the,added,into,i2c_board_info,adding
he.huang,unlinked,outgoing,messages,is,md,lnetmdunlink,abort,that,whose,been,called,has,if,staging/lustre/lnet:,be,should,all,aborted,before,lnet_ni_send,on
hughsient,battery:,we,connected,charging,that,preset,assume,of,as,to,is,t61,back,full,mark,and,last,charged,either,after,on
chris.bainbridge,cpu:,sets,pentium,which,functionally,x86,using,may,but,a,for,and,capable,many,this,bypasses,cpu,taint,disable,have,will
maurice2699,issue,is,patch,coding,fix,a,by,this,that,warning,checkpatchpl,in,brace,tool,up,staging:,ni_labpcc,the,style,found,fixes
vkosturj,styling,errors,staging:,comedi:,checkpatchpl,code,a,fix,adl_pci6208:
cybercastle,e822,mmc:,add,id,ricoh,pci
adam.jaremko,link,fix,scheduling,while,status,during,net:,phy,change,ftmac100:,atomic
baritono.tux,introduced,hp,alsa:,plug,while,turn,t6834c,need,eapd,reference,-,peculiarity,to,handled,is,using,by,properly,on,laptops,model
repk,patch,prohibited,for,this,rtl8188eu:,checkpatchpl,staging:,after,spaces,all,fixes,errors,fixed,open,,rtl8188eu
stephane.contri,global,mv88e6xxx_stats_wait,so,is,dsa:,not,whether,fix,register,a,counter,address,that,us,operation,completed,in,bit,snapshot,block,up
mcrowe,so,output,handle,what,match,format,parsing,hg,it,quite,setlocalversion:,currently,expects,latest,the,doesnt,setlocalversion,mercurial,of,update,tag
tacconet,imac,device,this,call_lvds_manufacturer_script,id,nv18,screen,black,card,fixes,add,drm/nouveau:,to
gene.sally,initramfs,environment,null,user,variable,would,gen_init_cpio,create,variables,that,during,helps,tuning,an,right,offending,existing,appear,as,expanded,to
minhduc.tran,issue,[scsi],fix,a,pass,32bit,driver,second,the,soft,with,soft_reset,all,modified,before,reset,fixed,problem,be2iscsi:,write,on
mhuntxu,makes,would,null,kris,bugzilla:,above-mentioned,modprobing,make,of,i915,set,as,to,is,taint,these,https://bugzillakernelorg/show_bugcgi?id=45181,however,in,0136db586c028f71e7cc21cc183064ff0d5919c8,macro
joe.savage,which,wireless,support,usb,n1,bridge,for,interface,usb:,ketra,pid,serial:,the,silicon,8946,labs,uart,with,cp210x:,cp2104,uses
jhansen,there,is,traffic,fix,a,for,uart2s,ixdp425,typo,that,in,setup,the,mistakenly,uart1s,bug,definition,use,[arm],tries,irq
unicornxx.wang,we,data,would,give,reuse,chance,also,will,original,existing,retry,of,to,there,time,call,is,back,skel_read,allow,both
saidi,twice,fix,user,schedule,that,saidi,will,an,causes,set,to,processed,along,timer,ack,packet,is,__tcp_ack_snd_check,and,sent,successful
i-kitayama,documentation/vm/slubtxt,correct,typo,slub_debug=dentry,is,not,in,fix,dentry_cache,slub:
swapnil.nagle,wedge,test,qla4xxx:,[scsi],memory,in,with,loop,peg_halt
drbild,fix,filechk,an,fail,make,rpm,of,set,write,as,to,fails,modules_install,call,is,specifically,and,by,spec,calling,in
mpiazza,if#=,2,atr=e0,dev#=,device,alt=,mxpwr=100ma,#eps=,toshiba,driver=btusb,#ifs=,support,mxch=,prodid=0220,adds,cls=e0wlcon,bus=05,t:,i:,vendor=0930,for
pgsellmann,support,is,at91:,additional,a,system,for,carrier,board,peripherals,pcontrol_g20,building,with,add,stamp9g20,automation
